,Unnamed: 0,DriverID,Hour,Minute,Second,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,TaskID_new
417,290,Driver-3,15,33,43,-2.290076335877862,-1.419847328244275,-0.8015267175572519,0.284423828125,-0.199951171875,-1.007080078125,21
418,978,Driver-2,12,18,18,-3.564885496183206,4.412213740458015,1.488549618320611,0.53857421875,-0.245361328125,-1.034912109375,90
419,621,Driver-1,15,15,23,3.083969465648855,-1.106870229007634,-25.78625954198473,-0.086669921875,-0.5205078125,-1.021240234375,55
420,179,Driver-2,15,48,57,6.312977099236641,4.274809160305344,2.671755725190839,0.061767578125,-0.113525390625,-0.81591796875,13
421,62,Driver-1,15,42,37,-5.786259541984733,4.290076335877862,1.427480916030534,0.273681640625,-0.054443359375,-1.056640625,5
422,80,Driver-1,15,43,25,-11.16030534351145,4.038167938931298,32.3969465648855,0.2744140625,0.514892578125,-1.07275390625,6
423,252,Driver-3,15,35,21,1.587786259541985,2.175572519083969,-1.961832061068702,0.260498046875,-0.125244140625,-0.928466796875,19
424,529,Driver-2,14,24,54,-0.2900763358778626,-2.152671755725191,1.748091603053435,0.4404296875,-0.073486328125,-1.081298828125,45
425,940,Driver-1,12,16,21,1.717557251908397,5.549618320610687,1.022900763358779,0.036865234375,0.071044921875,-1.06396484375,85
426,595,Driver-3,14,21,3,0.3206106870229007,5.610687022900763,0.4503816793893129,0.485595703125,-0.17138671875,-1.018798828125,53
427,115,Driver-1,15,45,21,-0.2900763358778626,2.893129770992366,0.3206106870229007,0.384765625,-0.14599609375,-1.0166015625,9
428,945,Driver-1,12,16,22,-1.190839694656489,3.641221374045802,3.213740458015267,0.671142578125,-0.318359375,-0.974853515625,85
429,924,Driver-1,12,15,32,-1.106870229007634,7.343511450381679,0.8396946564885496,0.03564453125,-0.0322265625,-0.971435546875,82
430,917,Driver-1,12,14,58,2.893129770992366,4.229007633587786,1.030534351145038,0.297607421875,-0.095947265625,-0.95849609375,81
431,732,Driver-2,15,11,1,5.496183206106871,6.183206106870229,-6.374045801526718,0.27294921875,0.045654296875,-0.97705078125,64
432,1083,Driver-3,12,25,20,-2.274809160305344,3.458015267175572,0.900763358778626,0.586669921875,-0.26904296875,-0.97412109375,105
433,544,Driver-3,14,24,40,-0.8396946564885496,4.282442748091603,0.6106870229007634,0.18603515625,-0.061767578125,-0.98486328125,47
434,255,Driver-3,15,35,23,2.068702290076336,0.7480916030534351,0.8396946564885496,0.2587890625,-0.1279296875,-0.803955078125,19
435,376,Driver-1,14,27,4,2.618320610687023,8.229007633587786,-1.312977099236641,0.0791015625,-0.00537109375,-0.870361328125,28
436,421,Driver-1,14,29,54,-1.961832061068702,7.053435114503817,0.7480916030534351,0.12744140625,-0.18017578125,-1.031982421875,33
437,155,Driver-2,15,48,10,-3.633587786259542,4.358778625954199,1.106870229007634,0.225830078125,-0.09619140625,-0.950439453125,12
438,84,Driver-1,15,44,1,-0.8396946564885496,4.152671755725191,1.061068702290076,0.181640625,-0.11474609375,-0.9814453125,7
439,190,Driver-2,15,49,51,-0.3358778625954199,9.687022900763358,28.41984732824427,0.295166015625,0.425048828125,-1.286376953125,14
440,831,Driver-3,15,0,44,0.8091603053435115,5.748091603053435,2.549618320610687,0.3291015625,-0.084716796875,-0.997802734375,73
441,1004,Driver-2,12,19,41,-0.5267175572519084,7.274809160305344,0.3053435114503817,0.038330078125,0.038330078125,-1.0419921875,94
442,1082,Driver-3,12,25,19,4.305343511450381,5.442748091603053,0.9770992366412212,0.62255859375,-0.23486328125,-0.987060546875,105
443,234,Driver-2,15,38,15,-11.87022900763359,-0.1145038167938931,39.96946564885496,0.3125,0.377197265625,-0.699951171875,17
444,432,Driver-1,14,30,49,-0.3282442748091603,4.786259541984733,0.7938931297709924,0.149169921875,-0.078125,-1.01806640625,35
445,860,Driver-3,14,58,37,-1.419847328244275,3.977099236641221,0.3816793893129771,0.230224609375,-0.13037109375,-0.872802734375,75
446,373,Driver-1,14,27,2,-3.709923664122138,5.793893129770993,-1.419847328244275,0.3046875,-0.197998046875,-1.033203125,28
